Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Rainfall(mm),Snowfall (cm),Holiday_Yes,Autumn,Spring,Summer,weekday_sin,weekday_cos,Hour_sin,Hour_cos
1087,31.6,25,2.3,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488
1203,31.9,23,1.8,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895
1466,30.8,31,3.8,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.10116832198743204,-0.9948693233918952
2146,30.4,28,2.9,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488
3365,29.3,27,3.4,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822
2732,27.1,32,3.5,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911
2493,25.4,31,2.5,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627
2251,24.2,32,1.5,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423
2103,23.3,32,1.1,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213
1648,22.9,34,1.1,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871355
1322,22.7,36,1.5,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.0,1.0
1073,22.5,39,1.1,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945
818,22.3,37,1.8,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306
540,22.0,42,0.2,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763
375,21.6,47,0.4,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866
339,21.1,48,0.3,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624
417,21.0,48,0.6,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203
622,21.3,44,0.5,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767
934,22.6,42,0.7,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264
1072,24.3,37,1.1,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.2506525322587204
1064,25.8,35,1.5,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344
1229,27.5,31,1.9,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626
1374,28.4,31,2.7,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791
1483,27.9,41,3.9,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821
1445,28.0,46,3.6,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.29936312297335804,-0.9541392564000488
1589,28.4,43,3.1,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895
1837,28.3,48,3.1,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952
2101,28.1,49,3.2,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.2993631229733582,-0.9541392564000488
2256,26.3,55,3.2,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822
2288,25.7,59,2.8,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911
2262,24.6,65,2.1,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627
2175,23.8,68,2.2,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423
1932,23.0,74,2.4,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213
1402,22.5,77,2.7,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355
849,22.0,81,1.6,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.0,1.0
545,21.5,83,1.3,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945
1254,20.9,87,1.8,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306
644,20.6,91,0.8,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763
286,20.5,90,0.8,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866
235,20.3,87,1.0,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624
258,20.2,87,2.0,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203
369,20.5,82,0.8,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767
561,21.3,78,0.7,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264
734,23.1,68,1.9,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204
763,25.0,60,1.5,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344
870,27.1,52,2.1,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626
1042,28.9,40,2.3,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791
1062,30.6,31,2.7,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821
1064,31.6,34,2.9,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488
1213,31.8,31,3.4,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.10116832198743272,-0.994869323391895
1471,31.3,32,3.2,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952
1754,30.9,34,2.5,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488
2094,29.8,35,3.3,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822
2290,27.8,41,2.7,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911
2387,26.1,49,1.9,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627
2153,24.5,71,1.7,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423
1801,23.9,72,0.8,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213
1329,23.3,75,2.0,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355
962,22.9,79,0.6,0.0,0.0,0,0,0,1,0.0,1.0,0.0,1.0
585,22.5,80,1.1,0.0,0.0,0,0,0,1,0.0,1.0,0.20129852008866006,0.9795299412524945
424,22.3,80,0.8,0.0,0.0,0,0,0,1,0.0,1.0,0.39435585511331855,0.9189578116202306
264,22.0,83,0.5,0.0,0.0,0,0,0,1,0.0,1.0,0.5712682150947923,0.8207634412072763
199,21.8,82,0.7,0.0,0.0,0,0,0,1,0.0,1.0,0.72479278722912,0.6889669190756866
338,21.5,84,0.3,0.0,0.0,0,0,0,1,0.0,1.0,0.8486442574947509,0.5289640103269624
785,21.3,81,0.7,0.0,0.0,0,0,0,1,0.0,1.0,0.9377521321470804,0.3473052528448203
1620,22.1,74,0.3,0.0,0.0,0,0,0,1,0.0,1.0,0.9884683243281114,0.1514277775045767
2331,23.8,66,0.9,0.0,0.0,0,0,0,1,0.0,1.0,0.9987165071710528,-0.05064916883871264
1293,25.4,61,1.0,0.0,0.0,0,0,0,1,0.0,1.0,0.9680771188662043,-0.2506525322587204
878,26.4,55,0.9,0.0,0.0,0,0,0,1,0.0,1.0,0.8978045395707416,-0.4403941515576344
968,27.8,46,1.3,0.0,0.0,0,0,0,1,0.0,1.0,0.7907757369376989,-0.6121059825476626
1039,29.8,42,2.1,0.0,0.0,0,0,0,1,0.0,1.0,0.6513724827222223,-0.758758122692791
1073,31.2,36,2.0,0.0,0.0,0,0,0,1,0.0,1.0,0.48530196253108104,-0.8743466161445821
1016,32.3,35,1.8,0.0,0.0,0,0,0,1,0.0,1.0,0.29936312297335804,-0.9541392564000488
1184,32.7,31,1.7,0.0,0.0,0,0,0,1,0.0,1.0,0.10116832198743272,-0.994869323391895
1407,32.2,39,2.8,0.0,0.0,0,0,0,1,0.0,1.0,-0.10116832198743204,-0.9948693233918952
2008,31.5,42,2.3,0.0,0.0,0,0,0,1,0.0,1.0,-0.2993631229733582,-0.9541392564000488
3238,30.7,43,1.6,0.0,0.0,0,0,0,1,0.0,1.0,-0.4853019625310808,-0.8743466161445822
2779,29.8,45,1.5,0.0,0.0,0,0,0,1,0.0,1.0,-0.651372482722222,-0.7587581226927911
2456,28.8,54,1.1,0.0,0.0,0,0,0,1,0.0,1.0,-0.7907757369376986,-0.6121059825476627
2372,27.9,55,0.5,0.0,0.0,0,0,0,1,0.0,1.0,-0.8978045395707417,-0.44039415155763423
2046,27.4,55,0.3,0.0,0.0,0,0,0,1,0.0,1.0,-0.9680771188662041,-0.2506525322587213
1437,27.2,55,0.7,0.0,0.0,0,0,0,1,0.0,1.0,-0.9987165071710528,-0.05064916883871355
1052,26.9,61,1.5,0.0,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.0,1.0
783,26.7,50,1.8,0.0,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945
524,26.1,51,1.7,0.0,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306
353,25.4,50,1.1,0.0,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763
143,24.7,49,1.0,0.0,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866
45,23.7,64,0.9,0.1,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624
37,22.5,83,0.8,0.4,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.9377521321470804,0.3473052528448203
49,21.2,87,0.8,1.5,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767
53,20.8,94,1.0,3.5,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264
19,20.3,96,1.1,6.5,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204
9,20.3,97,1.0,9.5,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344
11,20.4,97,1.4,16.0,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626
10,20.5,97,1.8,5.0,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.758758122692791
24,20.5,97,1.2,14.5,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.48530196253108104,-0.8743466161445821
26,21.0,97,0.7,2.5,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488
65,21.5,97,0.6,4.5,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895
56,23.3,96,3.4,1.0,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952
113,24.0,95,5.0,2.0,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.2993631229733582,-0.9541392564000488
156,24.1,95,4.4,1.0,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822
203,24.2,94,4.7,1.5,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911
199,24.1,94,4.5,0.5,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.7907757369376986,-0.6121059825476627
275,23.5,94,4.6,1.5,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423
443,22.4,95,4.1,0.0,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.9680771188662041,-0.2506525322587213
552,21.6,89,4.3,0.0,0.0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355
513,20.5,94,3.7,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.0,1.0
254,20.0,96,3.0,0.1,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.20129852008866006,0.9795299412524945
164,19.6,97,2.6,0.4,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.39435585511331855,0.9189578116202306
152,19.4,97,2.9,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.5712682150947923,0.8207634412072763
110,19.2,97,1.0,0.5,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.72479278722912,0.6889669190756866
162,19.1,97,1.2,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624
417,19.2,97,1.5,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.9377521321470804,0.3473052528448203
1084,19.3,98,1.0,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.9884683243281114,0.1514277775045767
1995,19.7,97,1.5,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.9987165071710528,-0.05064916883871264
1238,20.0,96,1.6,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.9680771188662043,-0.2506525322587204
862,21.4,85,1.1,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344
1015,23.4,73,1.3,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.7907757369376989,-0.6121059825476626
1145,24.1,73,2.2,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.6513724827222223,-0.758758122692791
1234,24.9,69,2.2,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.48530196253108104,-0.8743466161445821
1243,24.7,72,2.9,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.29936312297335804,-0.9541392564000488
1362,25.5,68,2.4,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895
1618,25.0,74,2.2,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952
2115,25.1,70,2.2,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488
3172,25.0,69,1.5,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.4853019625310808,-0.8743466161445822
2487,24.9,70,1.8,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.651372482722222,-0.7587581226927911
2274,24.2,72,1.4,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627
2200,23.3,71,1.3,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.8978045395707417,-0.44039415155763423
1959,22.7,77,2.0,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.9680771188662041,-0.2506525322587213
980,22.3,83,2.6,0.0,0.0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.9987165071710528,-0.05064916883871355
561,22.2,84,1.1,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.0,1.0
1068,22.2,84,0.3,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945
652,22.4,84,0.6,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.39435585511331855,0.9189578116202306
344,22.4,86,0.6,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.5712682150947923,0.8207634412072763
233,22.3,88,0.9,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.72479278722912,0.6889669190756866
266,22.1,93,0.4,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.8486442574947509,0.5289640103269624
594,22.0,90,0.4,0.1,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203
1391,22.7,81,0.4,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.9884683243281114,0.1514277775045767
2288,24.2,73,1.0,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.9987165071710528,-0.05064916883871264
1246,24.8,75,1.1,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.2506525322587204
826,25.3,70,0.6,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.8978045395707416,-0.4403941515576344
938,26.5,64,1.8,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626
1158,27.0,68,2.0,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.6513724827222223,-0.758758122692791
1040,27.2,68,1.8,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.48530196253108104,-0.8743466161445821
1030,27.1,72,3.0,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.29936312297335804,-0.9541392564000488
1209,26.4,76,3.7,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.10116832198743272,-0.994869323391895
766,25.2,81,3.6,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952
65,22.2,92,1.2,4.9,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.2993631229733582,-0.9541392564000488
596,20.6,97,0.7,21.5,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822
944,20.9,97,1.0,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.651372482722222,-0.7587581226927911
1039,21.0,96,0.1,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.7907757369376986,-0.6121059825476627
1223,21.3,94,0.3,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.8978045395707417,-0.44039415155763423
1239,21.6,94,1.1,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.9680771188662041,-0.2506525322587213
931,21.7,96,0.3,0.0,0.0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.9987165071710528,-0.05064916883871355
470,21.9,95,1.9,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.0,1.0
460,22.0,96,0.1,0.1,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945
345,22.2,96,0.8,0.2,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306
227,22.3,96,1.2,0.1,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763
123,22.3,96,0.0,0.1,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.72479278722912,0.6889669190756866
133,22.1,97,0.5,1.5,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624
308,21.9,97,0.2,4.5,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.9377521321470804,0.3473052528448203
883,22.0,97,0.9,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767
2028,22.2,95,1.6,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264
1195,22.9,86,1.7,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.9680771188662043,-0.2506525322587204
913,24.4,76,2.1,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344
956,24.8,74,1.8,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626
1168,26.1,67,2.2,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791
1117,26.8,65,2.0,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.48530196253108104,-0.8743466161445821
1175,27.8,57,2.1,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488
1209,28.4,63,2.8,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895
1554,29.0,57,2.3,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.10116832198743204,-0.9948693233918952
2099,28.5,60,2.6,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488
3113,28.1,60,1.9,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822
2602,27.1,64,1.1,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911
2339,26.2,70,1.5,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627
2225,25.2,75,1.4,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423
2103,24.2,80,1.3,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213
1552,23.5,83,1.4,0.0,0.0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871355
1275,23.0,84,1.9,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.0,1.0
1070,22.6,85,0.3,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945
859,22.2,88,1.0,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306
625,21.9,88,0.9,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763
382,21.7,93,0.1,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866
247,21.7,88,0.6,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624
310,22.1,85,0.5,0.1,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203
468,22.5,86,0.6,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767
825,23.4,81,0.5,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264
862,24.2,81,0.9,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.2506525322587204
933,25.1,73,0.9,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344
871,26.4,71,1.0,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626
858,25.2,94,2.8,6.4,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791
1144,25.6,87,1.7,3.5,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821
1235,27.5,69,0.5,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.29936312297335804,-0.9541392564000488
1311,27.8,71,0.9,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895
1317,27.9,69,0.5,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952
1291,27.4,75,2.3,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.2993631229733582,-0.9541392564000488
306,27.5,79,0.5,0.5,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822
481,24.3,95,0.5,4.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911
778,24.2,88,0.8,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627
1005,23.9,84,0.7,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423
1107,23.4,88,0.9,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213
919,22.9,92,0.6,0.0,0.0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355
865,22.6,88,0.2,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.0,1.0
740,22.7,87,0.5,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945
586,22.7,87,0.5,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306
368,22.7,86,0.7,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763
211,22.7,85,0.7,0.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866
54,22.6,86,0.5,0.1,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624
60,22.3,93,0.6,0.4,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203
25,22.1,89,0.5,0.5,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767
20,22.1,93,0.5,1.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264
9,22.1,94,0.9,1.5,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204
13,21.6,97,0.5,12.0,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344
11,21.2,97,1.2,18.5,0.0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626
