Rented_Bike_Count,Temperature,Holiday,Autumn,Spring,Summer,Weather_Condition_Bad,Weather_Condition_Good,Weather_Condition_Regular,DayOfWeek_sin,DayOfWeek_cos,Hour_sin,Hour_cos
1311,16.4,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474
1178,16.3,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
849,15.5,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681
664,14.8,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.0,1.0
513,14.1,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
253,13.5,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
62,12.1,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
39,10.3,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
20,9.5,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
12,8.7,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
18,8.2,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063
17,7.7,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
17,7.5,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475
43,7.7,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
52,8.1,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682
75,8.6,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
70,8.8,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683
122,8.9,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
203,8.6,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
445,8.9,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
675,9.3,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063
706,9.6,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
612,9.5,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203
640,9.4,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
633,9.1,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474
586,8.8,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
503,8.4,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.25881904510252157,0.9659258262890681
475,7.8,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.0,1.0
349,7.1,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.25881904510252074,0.9659258262890683
254,6.7,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
183,6.4,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476
110,6.0,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
65,5.8,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9659258262890683,0.25881904510252074
102,5.6,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
223,5.8,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9659258262890683,-0.25881904510252063
401,7.0,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
513,8.6,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475
582,10.3,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
797,11.8,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682
1105,12.5,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
1229,13.5,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890683
1083,13.7,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
62,13.1,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479
124,12.0,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
42,11.8,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-0.25881904510252063
343,11.9,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
317,11.0,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203
297,10.3,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
464,9.6,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474
620,9.0,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
467,8.6,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.25881904510252157,0.9659258262890681
401,8.3,0,0,1,0,0,0,1,0.0,1.0,0.0,1.0
226,7.6,0,0,1,0,0,0,1,0.0,1.0,0.25881904510252074,0.9659258262890683
126,7.1,0,0,1,0,0,0,1,0.0,1.0,0.49999999999999994,0.8660254037844387
107,6.4,0,0,1,0,0,0,1,0.0,1.0,0.7071067811865476,0.7071067811865476
75,5.9,0,0,1,0,0,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001
132,5.3,0,0,1,0,0,0,1,0.0,1.0,0.9659258262890683,0.25881904510252074
405,5.0,0,0,1,0,0,0,1,0.0,1.0,1.0,6.123233995736766e-17
1049,5.0,0,0,1,0,0,0,1,0.0,1.0,0.9659258262890683,-0.25881904510252063
1713,6.9,0,0,1,0,0,0,1,0.0,1.0,0.8660254037844387,-0.4999999999999998
922,10.1,0,0,1,0,0,1,0,0.0,1.0,0.7071067811865476,-0.7071067811865475
700,12.4,0,0,1,0,0,1,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
855,14.1,0,0,1,0,0,1,0,0.0,1.0,0.258819045102521,-0.9659258262890682
1052,15.5,0,0,1,0,0,1,0,0.0,1.0,1.2246467991473532e-16,-1.0
973,16.6,0,0,1,0,0,1,0,0.0,1.0,-0.2588190451025208,-0.9659258262890683
1016,18.0,0,0,1,0,0,1,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
1145,18.4,0,0,1,0,0,1,0,0.0,1.0,-0.7071067811865471,-0.7071067811865479
1452,18.5,0,0,1,0,0,1,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
1753,18.7,0,0,1,0,0,1,0,0.0,1.0,-0.9659258262890683,-0.25881904510252063
2692,17.0,0,0,1,0,0,0,1,0.0,1.0,-1.0,-1.8369701987210297e-16
1719,13.8,0,0,1,0,0,0,1,0.0,1.0,-0.9659258262890684,0.2588190451025203
1498,12.1,0,0,1,0,0,0,1,0.0,1.0,-0.8660254037844386,0.5000000000000001
1355,11.1,0,0,1,0,0,0,1,0.0,1.0,-0.7071067811865477,0.7071067811865474
1099,10.8,0,0,1,0,0,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384
733,9.7,0,0,1,0,0,0,1,0.0,1.0,-0.25881904510252157,0.9659258262890681
503,9.6,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.0,1.0
421,9.0,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683
237,8.4,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
164,7.8,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.7071067811865476,0.7071067811865476
110,7.6,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
143,7.4,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.9659258262890683,0.25881904510252074
406,6.9,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
1100,6.9,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063
1920,8.7,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1013,12.0,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475
731,14.7,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
822,16.9,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
1112,18.0,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
1007,19.1,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890683
1037,19.8,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
1120,19.9,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479
1312,19.5,0,0,1,0,0,1,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
1632,18.3,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.9659258262890683,-0.25881904510252063
1727,17.1,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
1356,14.5,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203
1290,12.5,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
1320,11.7,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474
1071,11.0,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
680,10.1,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681
515,9.6,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.0,1.0
375,8.9,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683
260,8.7,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
164,7.9,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.7071067811865476,0.7071067811865476
105,7.2,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
154,6.7,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.9659258262890683,0.25881904510252074
395,6.2,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
1083,6.4,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063
1815,8.3,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
987,11.2,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475
761,13.7,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
845,15.5,0,0,1,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682
1047,16.5,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
975,17.7,0,0,1,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.2588190451025208,-0.9659258262890683
967,18.9,0,0,1,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
1149,19.0,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479
1346,18.5,0,0,1,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
1738,17.8,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.25881904510252063
1918,16.6,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
842,14.7,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203
1346,13.0,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
1209,12.1,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474
1003,11.3,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
671,10.7,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681
520,9.8,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,0.0,1.0
42,9.3,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683
281,8.8,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
206,8.6,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,0.7071067811865476,0.7071067811865476
125,8.3,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
153,7.9,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,0.9659258262890683,0.25881904510252074
367,7.6,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
254,7.7,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063
20,9.6,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
316,12.4,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475
139,14.7,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
795,16.1,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682
919,17.8,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
930,19.2,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.2588190451025208,-0.9659258262890683
996,20.5,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
1039,20.2,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479
1198,19.8,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
1534,20.1,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.9659258262890683,-0.25881904510252063
2198,19.1,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
1489,17.4,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203
1313,15.5,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
1165,14.2,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.7071067811865477,0.7071067811865474
1054,13.4,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
677,12.9,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.25881904510252157,0.9659258262890681
553,12.4,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.0,1.0
436,11.8,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.25881904510252074,0.9659258262890683
305,11.7,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
188,11.3,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476
134,11.4,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
168,11.4,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.9659258262890683,0.25881904510252074
414,11.2,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
979,11.3,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063
1659,13.0,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
962,15.8,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475
708,18.2,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
805,20.6,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682
1019,22.5,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
973,24.2,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890683
970,25.9,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
1080,26.1,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479
1206,25.7,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
1543,25.6,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.9659258262890683,-0.25881904510252063
2268,24.7,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
1578,22.9,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203
1358,21.1,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
1213,19.2,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474
1183,18.2,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
891,17.3,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681
707,16.3,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.0,1.0
628,15.5,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
436,14.7,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
307,14.2,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
166,13.6,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
122,13.0,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
184,12.3,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
324,12.5,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063
600,14.6,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
647,18.1,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475
702,20.6,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
872,23.1,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682
1130,24.3,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
1315,24.6,0,0,1,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683
1511,25.0,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
1730,25.0,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
1942,24.8,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2032,23.2,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063
1986,22.2,0,0,1,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
1711,20.7,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203
1581,19.1,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
1491,17.8,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474
1292,16.7,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
988,16.0,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.25881904510252157,0.9659258262890681
826,15.9,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.0,1.0
578,15.9,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.25881904510252074,0.9659258262890683
410,15.4,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
289,15.2,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476
192,14.9,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
136,14.8,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9659258262890683,0.25881904510252074
155,14.6,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
278,15.0,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.9659258262890683,-0.25881904510252063
429,16.3,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
247,16.9,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475
486,16.3,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
424,17.4,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682
631,18.9,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
842,20.5,0,0,1,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890683
384,20.7,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
234,19.6,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479
103,19.1,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
46,17.9,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-0.25881904510252063
63,16.1,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
32,15.2,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203
12,13.3,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
24,12.0,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474
13,11.6,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
18,11.3,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.25881904510252157,0.9659258262890681
81,10.7,0,0,1,0,1,0,0,0.0,1.0,0.0,1.0
41,10.6,0,0,1,0,1,0,0,0.0,1.0,0.25881904510252074,0.9659258262890683
21,10.2,0,0,1,0,1,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387
8,9.9,0,0,1,0,1,0,0,0.0,1.0,0.7071067811865476,0.7071067811865476
2,9.5,0,0,1,0,1,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001
6,9.2,0,0,1,0,1,0,0,0.0,1.0,0.9659258262890683,0.25881904510252074
5,9.1,0,0,1,0,1,0,0,0.0,1.0,1.0,6.123233995736766e-17
17,9.0,0,0,1,0,1,0,0,0.0,1.0,0.9659258262890683,-0.25881904510252063
25,8.8,0,0,1,0,1,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998
9,8.5,0,0,1,0,1,0,0,0.0,1.0,0.7071067811865476,-0.7071067811865475
12,8.6,0,0,1,0,1,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
10,8.9,0,0,1,0,1,0,0,0.0,1.0,0.258819045102521,-0.9659258262890682
10,9.0,0,0,1,0,1,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
11,9.3,0,0,1,0,1,0,0,0.0,1.0,-0.2588190451025208,-0.9659258262890683
17,9.4,0,0,1,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
14,9.5,0,0,1,0,1,0,0,0.0,1.0,-0.7071067811865471,-0.7071067811865479
41,9.6,0,0,1,0,1,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
42,9.4,0,0,1,0,1,0,0,0.0,1.0,-0.9659258262890683,-0.25881904510252063
39,9.4,0,0,1,0,1,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16
50,9.4,0,0,1,0,1,0,0,0.0,1.0,-0.9659258262890684,0.2588190451025203
37,9.4,0,0,1,0,1,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
82,9.4,0,0,1,0,1,0,0,0.0,1.0,-0.7071067811865477,0.7071067811865474
164,9.6,0,0,1,0,0,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384
233,9.8,0,0,1,0,0,0,1,0.0,1.0,-0.25881904510252157,0.9659258262890681
213,9.8,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.0,1.0
157,10.1,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683
68,10.1,0,0,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
35,9.6,0,0,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0.7071067811865476,0.7071067811865476
34,9.5,0,0,1,0,1,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
77,9.4,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.9659258262890683,0.25881904510252074
262,9.6,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
751,9.8,0,0,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063
